attractor_count,boundary_score,clause_depth,dependency_distance,diversity_bonus,grammatical_score,hardness_score,model_failed,over_quota_penalty,phenomenon,preference_margin,sentence_bad,sentence_good,subtype,template_type,uid,ungrammatical_score
1,0.4220733642578125,0,4,0.175,-10.862046559651693,1.3866146087646485,True,0.0,agreement,-0.005779266357421875,The author with the letters listen.,The author with the letters listens.,pp_plural_attractor_with,pp_attractor,candidate-00055,-10.856267293294271
1,0.34705098470058005,0,4,0.07500000000000001,-10.825609842936197,1.2491784413655893,True,0.0,agreement,-0.0065294901529941995,The writer with the reports work.,The writer with the reports works.,pp_plural_attractor_with,pp_attractor,candidate-00115,-10.819080352783203
1,0.4319915771484375,0,4,0.0,-10.848426818847656,1.2165637969970704,True,0.0,agreement,-0.005680084228515625,The chef with the students listen.,The chef with the students listens.,pp_plural_attractor_with,pp_attractor,candidate-00194,-10.84274673461914
1,0.4831085205078125,0,4,0.0,-10.847405751546225,1.1920711517333984,True,0.050000000000000044,agreement,-0.005168914794921875,The robot with the gardens run.,The robot with the gardens runs.,pp_plural_attractor_with,pp_attractor,candidate-00207,-10.842236836751303
1,0.575042724609375,0,4,0.0,-10.834342956542969,1.1379463195800783,True,0.15000000000000002,agreement,-0.00424957275390625,The guard with the instruments answer.,The guard with the instruments answers.,pp_plural_attractor_with,pp_attractor,candidate-00237,-10.830093383789062
1,0.929046630859375,0,4,0.0,-10.847611745198568,0.8145942687988281,True,0.6499999999999999,agreement,-0.00070953369140625,The bird with the maps open.,The bird with the maps opens.,pp_plural_attractor_with,pp_attractor,candidate-00407,-10.846902211507162
1,0.907684326171875,0,4,0.225,-10.813096364339193,1.6789344787597658,True,0.0,agreement,-0.00092315673828125,The judges behind the instrument arrives.,The judges behind the instrument arrive.,pp_singular_attractor_behind,pp_attractor,candidate-00031,-10.812173207600912
1,0.4620005289714726,0,4,0.15,-10.80740229288737,1.3815382639567648,True,0.0,agreement,-0.005379994710285274,The writers behind the computer listens.,The writers behind the computer listen.,pp_singular_attractor_behind,pp_attractor,candidate-00076,-10.802022298177084
1,0.3991851806640625,0,4,0.1,-10.818684895833334,1.3001934051513673,True,0.0,agreement,-0.006008148193359375,The teachers behind the map works.,The teachers behind the map work.,pp_singular_attractor_behind,pp_attractor,candidate-00092,-10.812676747639975
1,0.4620005289714726,0,4,0.024999999999999994,-10.814894358317057,1.2565382639567648,True,0.0,agreement,-0.005379994710285274,The authors behind the computer listens.,The authors behind the computer listen.,pp_singular_attractor_behind,pp_attractor,candidate-00121,-10.809514363606771
1,0.8744964599609375,0,4,0.0,-10.82043711344401,1.1373737335205079,True,0.30000000000000004,agreement,-0.001255035400390625,The dogs behind the map waits.,The dogs behind the map wait.,pp_singular_attractor_behind,pp_attractor,candidate-00234,-10.81918207804362
1,0.3572235107421875,0,4,0.0,-10.806182861328125,1.1292545318603515,True,0.050000000000000044,agreement,-0.006427764892578125,The robots behind the instrument moves.,The robots behind the instrument move.,pp_singular_attractor_behind,pp_attractor,candidate-00128,-10.799755096435547
1,0.3072509765625,0,4,0.0,-10.810050964355469,1.0043182373046875,True,0.15000000000000002,agreement,-0.006927490234375,The reporters behind the car laughs.,The reporters behind the car laugh.,pp_singular_attractor_behind,pp_attractor,candidate-00177,-10.803123474121094
1,0.9883015950521425,0,4,0.0,-10.817985534667969,0.9941624959310191,True,0.5,agreement,-0.00011698404947857455,The chefs behind the report notices.,The chefs behind the report notice.,pp_singular_attractor_behind,pp_attractor,candidate-00323,-10.81786855061849
1,0.828338623046875,0,4,0.0,-10.813090006510416,0.9643409729003907,True,0.44999999999999996,agreement,-0.00171661376953125,The authors behind the painting sleeps.,The authors behind the painting sleep.,pp_singular_attractor_behind,pp_attractor,candidate-00311,-10.811373392740885
1,0.8944600423175899,0,4,0.0,-10.812745412190756,0.8973355611164773,True,0.55,agreement,-0.001055399576824101,The reporters behind the map speaks.,The reporters behind the map speak.,pp_singular_attractor_behind,pp_attractor,candidate-00326,-10.811690012613932
1,0.59869384765625,0,4,0.225,-10.845677693684896,1.5247482299804689,True,0.0,agreement,-0.0040130615234375,The authors beside the map answers.,The authors beside the map answer.,pp_singular_attractor_beside,pp_attractor,candidate-00014,-10.841664632161459
1,0.62628682454433,0,4,0.175,-10.8470458984375,1.4885171254476208,True,0.0,agreement,-0.0037371317545566995,The authors beside the map smiles.,The authors beside the map smile.,pp_singular_attractor_beside,pp_attractor,candidate-00023,-10.843308766682943
1,0.9083201090495976,0,4,0.024999999999999994,-10.830256144205729,1.4792517344157492,True,0.0,agreement,-0.0009167989095040241,The teachers beside the key arrives.,The teachers beside the key arrive.,pp_singular_attractor_beside,pp_attractor,candidate-00106,-10.829339345296225
1,0.355316162109375,0,4,0.25,-10.818792978922525,1.4283027648925781,True,0.0,agreement,-0.00644683837890625,The students beside the letter moves.,The students beside the letter move.,pp_singular_attractor_beside,pp_attractor,candidate-00005,-10.81234614054362
1,0.7004191080730351,0,4,0.07500000000000001,-10.841227213541666,1.4255091349284446,True,0.0,agreement,-0.002995808919269649,The dancers beside the map dances.,The dancers beside the map dance.,pp_singular_attractor_beside,pp_attractor,candidate-00058,-10.838231404622396
1,0.62628682454433,0,4,0.0,-10.848456064860025,1.3135171254476208,True,0.0,agreement,-0.0037371317545566995,The judges beside the map smiles.,The judges beside the map smile.,pp_singular_attractor_beside,pp_attractor,candidate-00107,-10.844718933105469
1,0.36052958170566995,0,4,0.125,-10.833482106526693,1.3059042612711294,True,0.0,agreement,-0.0063947041829433005,The dogs beside the book moves.,The dogs beside the book move.,pp_singular_attractor_beside,pp_attractor,candidate-00038,-10.82708740234375
1,0.0,0,4,0.2,-10.850898742675781,1.2013847351074218,True,0.0,agreement,-0.01384735107421875,The pilots beside the map writes.,The pilots beside the map write.,pp_singular_attractor_beside,pp_attractor,candidate-00018,-10.837051391601562
1,0.0,0,4,0.04999999999999999,-10.850303649902344,1.0515061696370445,True,0.0,agreement,-0.0150616963704433,The teachers beside the cabinet writes.,The teachers beside the cabinet write.,pp_singular_attractor_beside,pp_attractor,candidate-00084,-10.8352419535319
1,0.8278299967449101,0,4,0.0,-10.834944407145182,0.9640871683757102,True,0.44999999999999996,agreement,-0.001721700032550899,The nurses beside the book sleeps.,The nurses beside the book sleep.,pp_singular_attractor_beside,pp_attractor,candidate-00287,-10.83322270711263
1,0.9262491861978575,0,4,0.225,-10.798821767171225,1.688198343912731,True,0.0,agreement,-0.0007375081380214255,The scientists near the letter opens.,The scientists near the letter open.,pp_singular_attractor_near,pp_attractor,candidate-00022,-10.798084259033203
1,0.988683064778705,0,4,0.175,-10.815898895263672,1.669352849324574,True,0.0,agreement,-0.00011316935221294955,The scientists near the garden notices.,The scientists near the garden notice.,pp_singular_attractor_near,pp_attractor,candidate-00037,-10.815785725911459
1,0.8636881510416075,0,4,0.2,-10.822162628173828,1.631980387369762,True,0.0,agreement,-0.0013631184895839255,The reporters near the report waits.,The reporters near the report wait.,pp_singular_attractor_near,pp_attractor,candidate-00033,-10.820799509684244
1,0.43021138509120505,0,4,0.25,-10.801658630371094,1.4656754811605113,True,0.0,agreement,-0.0056978861490879495,The guards near the letter listens.,The guards near the letter listen.,pp_singular_attractor_near,pp_attractor,candidate-00011,-10.795960744222006
1,0.746068318684955,0,4,0.07500000000000001,-10.824762980143229,1.4482880910237925,True,0.0,agreement,-0.0025393168131504495,The drivers near the map reads.,The drivers near the map read.,pp_singular_attractor_near,pp_attractor,candidate-00088,-10.822223663330078
1,0.5936075846353575,0,4,0.024999999999999994,-10.830190022786459,1.3222101847330432,True,0.0,agreement,-0.0040639241536464255,The musicians near the cabinet smiles.,The musicians near the cabinet smile.,pp_singular_attractor_near,pp_attractor,candidate-00125,-10.826126098632812
1,0.82770284016933,0,4,0.0,-10.816810607910156,1.3140237172444955,True,0.09999999999999998,agreement,-0.0017229715983066995,The authors near the book sleeps.,The authors near the book sleep.,pp_singular_attractor_near,pp_attractor,candidate-00173,-10.81508763631185
1,0.908447265625,0,4,0.0,-10.811635335286459,1.004315185546875,True,0.44999999999999996,agreement,-0.00091552734375,The teachers near the painting arrives.,The teachers near the painting arrive.,pp_singular_attractor_near,pp_attractor,candidate-00281,-10.810719807942709
1,0.9304453531902226,0,4,0.0,-10.81394068400065,0.6152922312419209,True,0.8500000000000001,agreement,-0.0006955464680977741,The pilots near the computer opens.,The pilots near the computer open.,pp_singular_attractor_near,pp_attractor,candidate-00480,-10.813245137532553
1,0.2900848388671875,0,4,0.0,-10.81552759806315,0.5957523345947264,True,0.55,agreement,-0.007099151611328125,The authors near the instrument laughs.,The authors near the instrument laugh.,pp_singular_attractor_near,pp_attractor,candidate-00333,-10.808428446451822
1,0.9883015950521425,0,4,0.0,-10.848917643229166,1.4941624959310191,True,0.0,agreement,-0.00011698404947857455,The authors with the cabinet notices.,The authors with the cabinet notice.,pp_singular_attractor_with,pp_attractor,candidate-00105,-10.848800659179688
1,0.7698465983074101,0,4,0.04999999999999999,-10.84930674235026,1.4351534525553977,True,0.0,agreement,-0.002301534016925899,The birds with the report travels.,The birds with the report travel.,pp_singular_attractor_with,pp_attractor,candidate-00094,-10.847005208333334
1,0.4350433349609375,0,4,0.15,-10.836621602376303,1.3680866241455076,True,0.0,agreement,-0.005649566650390625,The nurses with the book listens.,The nurses with the book listen.,pp_singular_attractor_with,pp_attractor,candidate-00042,-10.830972035725912
1,0.3979136149089726,0,4,0.024999999999999994,-10.850695292154947,1.2245588938395773,True,0.0,agreement,-0.006020863850910274,The drivers with the map works.,The drivers with the map work.,pp_singular_attractor_with,pp_attractor,candidate-00099,-10.844674428304037
1,0.5649973551433476,0,4,0.0,-10.848871866861979,1.1829336802165304,True,0.09999999999999998,agreement,-0.004350026448566524,The drivers with the report answers.,The drivers with the report answer.,pp_singular_attractor_with,pp_attractor,candidate-00158,-10.844521840413412
1,0.0,0,4,0.175,-10.851242065429688,1.1765062967936197,True,0.0,agreement,-0.015062967936197325,The students with the cabinet writes.,The students with the cabinet write.,pp_singular_attractor_with,pp_attractor,candidate-00036,-10.83617909749349
1,0.2900848388671875,0,4,0.0,-10.83429209391276,1.0957523345947264,True,0.050000000000000044,agreement,-0.007099151611328125,The managers with the instrument laughs.,The managers with the instrument laugh.,pp_singular_attractor_with,pp_attractor,candidate-00141,-10.827192942301432
1,0.9262491861978575,0,4,0.0,-10.827794392903646,1.063198343912731,True,0.4,agreement,-0.0007375081380214255,The drivers with the letter opens.,The drivers with the letter open.,pp_singular_attractor_with,pp_attractor,candidate-00261,-10.827056884765625
1,0.36726888020839255,0,4,0.0,-10.850237528483072,0.9342671712239878,True,0.25,agreement,-0.0063273111979160745,The chefs with the garden works.,The chefs with the garden work.,pp_singular_attractor_with,pp_attractor,candidate-00191,-10.843910217285156
1,0.863306681315045,0,4,0.0,-10.847076416015625,0.8817900339762075,True,0.55,agreement,-0.0013669331868495505,The pilots with the cabinet waits.,The pilots with the cabinet wait.,pp_singular_attractor_with,pp_attractor,candidate-00321,-10.845709482828775
0,0.83228047688808,0,1,0.175,-10.825302124023438,1.591307957967152,True,0.0,agreement,-0.0016771952311191995,The dogs arrives.,The dogs arrive.,simple_plural,simple_agreement,candidate-00188,-10.823624928792318
0,0.6768951416015625,0,1,0.25,-10.815996805826822,1.5887706756591797,True,0.0,agreement,-0.003231048583984375,The teachers works.,The teachers work.,simple_plural,simple_agreement,candidate-00008,-10.812765757242838
0,0.72699483235683,0,1,0.21875,-10.829647064208984,1.5825204213460582,True,0.0,agreement,-0.0027300516764316995,The dogs works.,The dogs work.,simple_plural,simple_agreement,candidate-00120,-10.826917012532553
0,0.83533223470058,0,1,0.1625,-10.813891092936197,1.5803307851155894,True,0.0,agreement,-0.0016466776529941995,The dancers arrives.,The dancers arrive.,simple_plural,simple_agreement,candidate-00196,-10.812244415283203
0,0.8395284016927675,0,1,0.13125,-10.810863494873047,1.551174672444691,True,0.0,agreement,-0.0016047159830723245,The writers arrives.,The writers arrive.,simple_plural,simple_agreement,candidate-00227,-10.809258778889975
0,0.785614013671875,0,1,0.15625,-10.824394226074219,1.5492713928222657,True,0.0,agreement,-0.00214385986328125,The reporters dances.,The reporters dance.,simple_plural,simple_agreement,candidate-00199,-10.822250366210938
0,0.843724568684955,0,1,0.11875,-10.809504191080729,1.5407685597737926,True,0.0,agreement,-0.0015627543131504495,The guards arrives.,The guards arrive.,simple_plural,simple_agreement,candidate-00253,-10.807941436767578
0,0.97266133626308,0,1,0.0062500000000000056,-10.824118296305338,1.492608006795277,True,0.0,agreement,-0.00027338663736919955,The authors notices.,The authors notice.,simple_plural,simple_agreement,candidate-00492,-10.823844909667969
0,0.7609456380207149,0,1,0.10625000000000001,-10.81127675374349,1.4869618733723367,True,0.0,agreement,-0.002390543619792851,The writers travels.,The writers travel.,simple_plural,simple_agreement,candidate-00282,-10.808886210123697
0,0.7774759928386601,0,1,0.037500000000000006,-10.829584757486979,1.4264605204264915,True,0.0,agreement,-0.002225240071613399,The judges travels.,The judges travel.,simple_plural,simple_agreement,candidate-00414,-10.827359517415365
0,0.7286478678384825,0,1,0.056249999999999994,-10.833752950032553,1.4208452860514027,True,0.0,agreement,-0.0027135213216151755,The judges works.,The judges work.,simple_plural,simple_agreement,candidate-00381,-10.831039428710938
0,0.83228047688808,0,1,0.0,-10.826606750488281,1.416307957967152,True,0.0,agreement,-0.0016771952311191995,The authors arrives.,The authors arrive.,simple_plural,simple_agreement,candidate-00501,-10.824929555257162
0,0.794769287109375,0,1,0.0,-10.836432139078775,1.3600898742675782,True,0.03749999999999998,agreement,-0.00205230712890625,The birds dances.,The birds dance.,simple_plural,simple_agreement,candidate-00571,-10.83437983194987
0,0.3817647298175899,0,1,0.1375,-10.814977010091146,1.3290006001789774,True,0.0,agreement,-0.006182352701824101,The students works.,The students work.,simple_plural,simple_agreement,candidate-00224,-10.808794657389322
0,0.0,0,1,0.24375,-10.83032480875651,1.2449033101399738,True,0.0,agreement,-0.011533101399738399,The chefs reads.,The chefs read.,simple_plural,simple_agreement,candidate-00063,-10.818791707356771
0,0.0,0,1,0.23125,-10.81830088297526,1.2324901580810546,True,0.0,agreement,-0.012401580810546875,The students waits.,The students wait.,simple_plural,simple_agreement,candidate-00078,-10.805899302164713
0,0.0,0,1,0.2125,-10.836181640625,1.2136146545410156,True,0.0,agreement,-0.01114654541015625,The authors runs.,The authors run.,simple_plural,simple_agreement,candidate-00126,-10.825035095214844
0,0.0,0,1,0.20625,-10.82684326171875,1.2076632181803386,True,0.0,agreement,-0.014132181803384825,The reporters answers.,The reporters answer.,simple_plural,simple_agreement,candidate-00150,-10.812711079915365
0,0.7713724772136601,0,1,0.0,-10.814898173014322,1.1859148661296164,True,0.19999999999999996,agreement,-0.002286275227863399,The reporters travels.,The reporters travel.,simple_plural,simple_agreement,candidate-00698,-10.812611897786459
0,0.8322804768879024,0,1,0.0,-10.825719197591146,1.1538079579670633,True,0.26249999999999996,agreement,-0.001677195231120976,The musicians arrives.,The musicians arrive.,simple_plural,simple_agreement,candidate-00788,-10.824042002360025
0,0.0,0,1,0.14375,-10.841874440511068,1.145150883992513,True,0.0,agreement,-0.0140088399251308,The boys answers.,The boys answer.,simple_plural,simple_agreement,candidate-00210,-10.827865600585938
0,0.0,0,1,0.125,-10.821739196777344,1.1261844635009766,True,0.0,agreement,-0.011844635009765625,The guards reads.,The guards read.,simple_plural,simple_agreement,candidate-00248,-10.809894561767578
0,0.0,0,1,0.1,-10.834111531575521,1.1014034271240236,True,0.0,agreement,-0.014034271240234375,The drivers answers.,The drivers answer.,simple_plural,simple_agreement,candidate-00293,-10.820077260335287
0,0.13228352864589257,0,1,0.03125,-10.834009806315104,1.0982594807943005,True,0.0,agreement,-0.008677164713541075,The musicians returns.,The musicians return.,simple_plural,simple_agreement,candidate-00440,-10.825332641601562
0,0.0,0,1,0.08124999999999999,-10.820121765136719,1.082516352335612,True,0.0,agreement,-0.0126635233561192,The scientists reads.,The scientists read.,simple_plural,simple_agreement,candidate-00315,-10.8074582417806
0,0.10697937011718751,0,1,0.012500000000000011,-10.822442372639975,1.0668827056884764,True,0.0,agreement,-0.008930206298828125,The dancers returns.,The dancers return.,simple_plural,simple_agreement,candidate-00489,-10.813512166341146
0,0.0,0,1,0.0625,-10.821825663248697,1.0638399759928385,True,0.0,agreement,-0.013399759928384825,The writers smiles.,The writers smile.,simple_plural,simple_agreement,candidate-00376,-10.808425903320312
0,0.0,0,1,0.04999999999999999,-10.820078531901041,1.0512986501057942,True,0.0,agreement,-0.012986501057941524,The students reads.,The students read.,simple_plural,simple_agreement,candidate-00398,-10.8070920308431
0,0.0,0,1,0.024999999999999994,-10.822199503580729,1.0264527638753254,True,0.0,agreement,-0.014527638753254024,The guards answers.,The guards answer.,simple_plural,simple_agreement,candidate-00455,-10.807671864827475
0,0.9682108561197325,0,1,0.0,-10.80480702718099,1.0216372172037467,True,0.4625,agreement,-0.00031789143880267545,The scientists notices.,The scientists notice.,simple_plural,simple_agreement,candidate-00903,-10.804489135742188
0,0.7058868408203125,0,1,0.0,-10.818559010823568,0.9282375335693358,True,0.42500000000000004,agreement,-0.002941131591796875,The dancers works.,The dancers work.,simple_plural,simple_agreement,candidate-00883,-10.815617879231771
0,0.0,0,1,0.0,-10.83615493774414,0.9138089497884115,True,0.08750000000000002,agreement,-0.013089497884115175,The musicians smiles.,The musicians smile.,simple_plural,simple_agreement,candidate-00583,-10.823065439860025
0,0.0,0,1,0.0,-10.835299173990885,0.8886144002278644,True,0.11250000000000004,agreement,-0.011144002278644649,The musicians runs.,The musicians run.,simple_plural,simple_agreement,candidate-00599,-10.82415517171224
0,0.0,0,1,0.0,-10.831634521484375,0.8764053344726563,True,0.125,agreement,-0.0140533447265625,The managers answers.,The managers answer.,simple_plural,simple_agreement,candidate-00611,-10.817581176757812
0,0.0,0,1,0.0,-10.836287180582682,0.8636694590250651,True,0.13749999999999996,agreement,-0.01169459025065045,The musicians waits.,The musicians wait.,simple_plural,simple_agreement,candidate-00639,-10.824592590332031
0,0.7539520263671875,0,1,0.0,-10.807788848876953,0.8522220611572267,True,0.5249999999999999,agreement,-0.002460479736328125,The students writes.,The students write.,simple_plural,simple_agreement,candidate-00982,-10.805328369140625
0,0.0,0,1,0.0,-10.83865229288737,0.8264015197753907,True,0.17500000000000004,agreement,-0.01401519775390625,The authors answers.,The authors answer.,simple_plural,simple_agreement,candidate-00690,-10.824637095133463
0,0.17933146158848248,0,1,0.0,-10.818799336751303,0.7779863993326528,True,0.3125,agreement,-0.008206685384115175,The students runs.,The students run.,simple_plural,simple_agreement,candidate-00808,-10.810592651367188
0,0.0,0,1,0.0,-10.838935852050781,0.7764016469319662,True,0.22499999999999998,agreement,-0.01401646931966205,The birds answers.,The birds answer.,simple_plural,simple_agreement,candidate-00747,-10.82491938273112
0,0.8330434163410274,0,1,0.0,-10.819497426350912,0.7416886647541727,True,0.675,agreement,-0.001669565836589726,The pilots arrives.,The pilots arrive.,simple_plural,simple_agreement,candidate-01140,-10.817827860514322
0,0.97711181640625,0,1,0.15,-10.82287343343099,1.6385787963867187,True,0.0,agreement,-0.0002288818359375,The musician open.,The musician opens.,simple_singular,simple_agreement,candidate-00260,-10.822644551595053
0,0.9766031901042851,0,1,0.13125,-10.822619120279947,1.6195749918620383,True,0.0,agreement,-0.0002339680989571491,The robot open.,The robot opens.,simple_singular,simple_agreement,candidate-00284,-10.82238515218099
0,0.9088287353515625,0,1,0.1375,-10.821375528971354,1.5920055389404297,True,0.0,agreement,-0.000911712646484375,The robot study.,The robot studies.,simple_singular,simple_agreement,candidate-00271,-10.82046381632487
0,0.8600006103515625,0,1,0.15625,-10.80911636352539,1.5863903045654297,True,0.0,agreement,-0.001399993896484375,The scientist speak.,The scientist speaks.,simple_singular,simple_agreement,candidate-00246,-10.807716369628906
0,0.85033671061192,0,1,0.11249999999999999,-10.834239959716797,1.537818018595348,True,0.0,agreement,-0.0014966328938808005,The actor speak.,The actor speaks.,simple_singular,simple_agreement,candidate-00309,-10.832743326822916
0,0.713770548502545,0,1,0.175,-10.817821502685547,1.5321715037027699,True,0.0,agreement,-0.0028622945149745505,The judge sleep.,The judge sleeps.,simple_singular,simple_agreement,candidate-00232,-10.814959208170572
0,0.9829610188802675,0,1,0.037500000000000006,-10.830397288004557,1.5289975484212537,True,0.0,agreement,-0.00017038981119732455,The manager open.,The manager opens.,simple_singular,simple_agreement,candidate-00544,-10.83022689819336
0,0.7159322102865175,0,1,0.125,-10.827739715576172,1.4832501729329723,True,0.0,agreement,-0.0028406778971348245,The dog sleep.,The dog sleeps.,simple_singular,simple_agreement,candidate-00292,-10.824899037679037
0,0.8507181803384825,0,1,0.04999999999999999,-10.826164245605469,1.4755083719889028,True,0.0,agreement,-0.0014928181966151755,The dog speak.,The dog speaks.,simple_singular,simple_agreement,candidate-00539,-10.824671427408854
0,0.7098286946615175,0,1,0.08124999999999999,-10.813636779785156,1.4364545186360973,True,0.0,agreement,-0.0029017130533848245,The chef sleep.,The chef sleeps.,simple_singular,simple_agreement,candidate-00457,-10.810735066731771
0,0.984105428059955,0,1,0.0,-10.84763209025065,1.4170686086019175,True,0.07499999999999996,agreement,-0.00015894571940044955,The actor open.,The actor opens.,simple_singular,simple_agreement,candidate-00700,-10.84747314453125
0,0.85059102376308,0,1,0.0,-10.827136993408203,1.3754449208577768,True,0.050000000000000044,agreement,-0.0014940897623691995,The reporter speak.,The reporter speaks.,simple_singular,simple_agreement,candidate-00685,-10.825642903645834
0,0.9813079833984375,0,1,0.0,-10.825981140136719,1.3656726837158204,True,0.125,agreement,-0.000186920166015625,The guard open.,The guard opens.,simple_singular,simple_agreement,candidate-00728,-10.825794219970703
0,0.85211690266933,0,1,0.0,-10.816360473632812,1.3387063344319956,True,0.08750000000000002,agreement,-0.0014788309733066995,The dancer speak.,The dancer speaks.,simple_singular,simple_agreement,candidate-00710,-10.814881642659506
0,0.5220184326171875,0,1,0.07500000000000001,-10.813836415608725,1.3364871978759765,True,0.0,agreement,-0.004779815673828125,The student write.,The student writes.,simple_singular,simple_agreement,candidate-00458,-10.809056599934896
0,0.22065734863281253,0,1,0.2125,-10.822816212972006,1.3236080169677733,True,0.0,agreement,-0.007793426513671875,The pilot close.,The pilot closes.,simple_singular,simple_agreement,candidate-00165,-10.815022786458334
0,0.22053019205741012,0,1,0.16875,-10.822519938151041,1.2797945658366476,True,0.0,agreement,-0.007794698079425899,The dancer close.,The dancer closes.,simple_singular,simple_agreement,candidate-00239,-10.814725240071615
0,0.8508453369140625,0,1,0.0,-10.824689229329428,1.2755718231201172,True,0.15000000000000002,agreement,-0.001491546630859375,The author speak.,The author speaks.,simple_singular,simple_agreement,candidate-00739,-10.823197682698568
0,0.0,0,1,0.25,-10.823036193847656,1.2510389963785806,True,0.0,agreement,-0.0103899637858067,The guard laugh.,The guard laughs.,simple_singular,simple_agreement,candidate-00003,-10.81264623006185
0,0.031702677408794976,0,1,0.19375,-10.829349517822266,1.2105696360269889,True,0.0,agreement,-0.00968297322591205,The bird listen.,The bird listens.,simple_singular,simple_agreement,candidate-00205,-10.819666544596354
0,0.21747843424473248,0,1,0.09375,-10.818196614583334,1.2032717386881215,True,0.0,agreement,-0.007825215657552675,The chef close.,The chef closes.,simple_singular,simple_agreement,candidate-00337,-10.810371398925781
0,0.027760823567767566,0,1,0.18125,-10.825824737548828,1.1961026509603159,True,0.0,agreement,-0.009722391764322325,The manager listen.,The manager listens.,simple_singular,simple_agreement,candidate-00225,-10.816102345784506
0,0.22231038411464257,0,1,0.04375000000000001,-10.83081309000651,1.1556828816732065,True,0.0,agreement,-0.0077768961588535745,The author close.,The author closes.,simple_singular,simple_agreement,candidate-00540,-10.823036193847656
0,0.5030721028646425,0,1,0.0,-10.815836588541666,1.1520329793294568,True,0.09999999999999998,agreement,-0.0049692789713535745,The driver write.,The driver writes.,simple_singular,simple_agreement,candidate-00718,-10.810867309570312
0,0.0,0,1,0.11875,-10.827139536539713,1.1197741190592447,True,0.0,agreement,-0.010241190592447325,The pilot laugh.,The pilot laughs.,simple_singular,simple_agreement,candidate-00301,-10.816898345947266
0,0.90399678548183,0,1,0.0,-10.829059600830078,1.1145943959554332,True,0.3375,agreement,-0.0009600321451816995,The manager study.,The manager studies.,simple_singular,simple_agreement,candidate-00952,-10.828099568684896
0,0.21925862630214257,0,1,0.0,-10.820040384928385,1.072910054524769,True,0.03749999999999998,agreement,-0.0078074137369785745,The nurse close.,The nurse closes.,simple_singular,simple_agreement,candidate-00668,-10.812232971191406
0,0.851226806640625,0,1,0.0,-10.820508321126303,1.0507621765136719,True,0.375,agreement,-0.00148773193359375,The bird speak.,The bird speaks.,simple_singular,simple_agreement,candidate-00981,-10.819020589192709
0,0.820582071940045,0,1,0.0,-10.818653106689453,1.0479704538980823,True,0.36250000000000004,agreement,-0.0017941792805995505,The student move.,The student moves.,simple_singular,simple_agreement,candidate-00974,-10.816858927408854
0,0.0,0,1,0.0,-10.807599385579428,1.0012852986653646,True,0.0,agreement,-0.012852986653646425,The writer close.,The writer closes.,simple_singular,simple_agreement,candidate-00641,-10.794746398925781
0,0.8341878255207149,0,1,0.0,-10.822671254475912,0.9922597249348366,True,0.42500000000000004,agreement,-0.001658121744792851,The pilot move.,The pilot moves.,simple_singular,simple_agreement,candidate-01018,-10.82101313273112
0,0.4898478190105351,0,1,0.0,-10.818339029947916,0.9579340616862569,True,0.2875,agreement,-0.005101521809894649,The manager write.,The manager writes.,simple_singular,simple_agreement,candidate-00913,-10.813237508138021
0,0.7790018717447325,0,1,0.0,-10.815533955891928,0.9272219340006215,True,0.4625,agreement,-0.0022099812825526755,The robot move.,The robot moves.,simple_singular,simple_agreement,candidate-01041,-10.813323974609375
0,0.78485107421875,0,1,0.0,-10.815747578938803,0.8676406860351564,True,0.5249999999999999,agreement,-0.0021514892578125,The musician move.,The musician moves.,simple_singular,simple_agreement,candidate-01115,-10.81359608968099
0,0.9036153157552675,0,1,0.0,-10.832595825195312,0.8269040425618785,True,0.625,agreement,-0.0009638468424473245,The bird study.,The bird studies.,simple_singular,simple_agreement,candidate-01163,-10.831631978352865
0,0.0,0,1,0.0,-10.836558024088541,0.8135152180989582,True,0.1875,agreement,-0.010152180989582149,The dog laugh.,The dog laughs.,simple_singular,simple_agreement,candidate-00818,-10.826405843098959
0,0.9033610026042851,0,1,0.0,-10.838221232096354,0.7892771402995382,True,0.6625000000000001,agreement,-0.0009663899739571491,The dog study.,The dog studies.,simple_singular,simple_agreement,candidate-01187,-10.837254842122396
0,0.0,0,1,0.0,-10.83752695719401,0.7635148366292317,True,0.23750000000000004,agreement,-0.010148366292316524,The reporter laugh.,The reporter laughs.,simple_singular,simple_agreement,candidate-00859,-10.827378590901693
0,0.9081929524740175,0,1,0.0,-10.821685791015625,0.7541882832845348,True,0.7,agreement,-0.0009180704752598245,The scientist study.,The scientist studies.,simple_singular,simple_agreement,candidate-01223,-10.820767720540365
0,0.68427022298183,0,1,0.0,-10.822746276855469,0.6924508412679333,True,0.6499999999999999,agreement,-0.0031572977701816995,The writer open.,The writer opens.,simple_singular,simple_agreement,candidate-01176,-10.819588979085287
